"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
"1_166_20241230","06:33:00","06:33:00","10075_1","5",,"0","0",
"1_166_20241230","06:34:00","06:34:00","10076_1","6",,"0","0",
"1_166_20241230","06:36:00","06:36:00","10077_1","7",,"0","0",
"1_166_20241230","06:37:00","06:37:00","10078_1","8",,"0","0",
"1_166_20241230","06:38:00","06:38:00","10079_1","9",,"0","0",
"1_166_20241230","06:39:00","06:39:00","10080_1","10",,"0","0",
"1_166_20241230","06:40:00","06:40:00","10081_1","11",,"0","0",
"1_166_20241230","06:40:00","06:40:00","10072_2","12",,"0","0",
"1_166_20241230","06:42:00","06:42:00","10071_2","13",,"0","0",
"1_166_20241230","06:42:00","06:42:00","10070_2","14",,"0","0",
"1_166_20241230","06:43:00","06:43:00","10069_2","15",,"0","0",
"1_166_20241230","06:43:00","06:43:00","10068_2","16",,"0","0",
"1_166_20241230","06:44:00","06:44:00","10067_2","17",,"0","0",
"1_166_20241230","06:44:00","06:44:00","10066_2","18",,"0","0",
"1_166_20241230","06:45:00","06:45:00","10065_2","19",,"0","0",
"1_166_20241230","06:46:00","06:46:00","10064_2","20",,"0","0",
"1_166_20241230","06:47:00","06:47:00","10063_2","21",,"0","0",
"1_166_20241230","06:48:00","06:48:00","10062_2","22",,"0","0",
"1_166_20241230","06:49:00","06:49:00","10061_2","23",,"0","0",
"1_166_20241230","06:50:00","06:50:00","10060_2","24",,"0","0",
"1_166_20241230","06:51:00","06:51:00","10059_2","25",,"0","0",
"1_166_20241230","06:52:00","06:52:00","10029_2","26",,"0","0",
"1_166_20241230","06:53:00","06:53:00","10028_2","27",,"0","0",
"1_166_20241230","06:54:00","06:54:00","10027_2","28",,"0","0",
"1_166_20241230","06:55:00","06:55:00","10026_2","29",,"0","0",
"1_166_20241230","06:56:00","06:56:00","10025_2","30",,"0","0",
"1_166_20241230","06:58:00","06:58:00","10024_2","31",,"0","0",
"1_166_20241230","06:59:00","06:59:00","10023_2","32",,"0","0",
"1_166_20241230","07:00:00","07:00:00","10022_2","33",,"0","0",
"1_166_20241230","07:00:00","07:00:00","10021_2","34",,"0","0",
"1_166_20241230","07:01:00","07:01:00","10020_2","35",,"0","0",
"1_166_20241230","07:03:00","07:03:00","10019_2","36",,"0","0",
"1_166_20241230","07:05:00","07:05:00","226_2","37",,"0","0",
"1_166_20241230","07:09:00","07:09:00","222_1","38",,"0","0",
"1_166_20241230","07:13:00","07:13:00","34_1","39",,"0","0",
"1_166_20241230","07:15:00","07:15:00","18_1","40",,"0","0",
"1_166_20241230","07:16:00","07:16:00","19_5","41",,"0","0",
"1_166_20241230","07:19:00","07:19:00","22_1","42",,"0","0",
"1_166_20241230","07:21:00","07:21:00","27_8","43",,"1","0",
"1_1212_20241230","06:21:00","06:21:00","10096_2","1",,"0","1",
"1_1212_20241230","06:22:00","06:22:00","10102_2","2",,"0","0",
"1_1212_20241230","06:22:00","06:22:00","10103_2","3",,"0","0",
"1_1212_20241230","06:25:00","06:25:00","10097_2","4",,"0","0",
"1_1212_20241230","06:25:00","06:25:00","10098_2","5",,"0","0",
"1_1212_20241230","06:26:00","06:26:00","10099_2","6",,"0","0",
"1_1212_20241230","06:27:00","06:27:00","10100_2","7",,"0","0",
"1_1212_20241230","06:30:00","06:30:00","10095_2","8",,"0","0",
"1_1212_20241230","06:31:00","06:31:00","10094_2","9",,"0","0",
"1_1212_20241230","06:32:00","06:32:00","10093_2","10",,"0","0",
"1_1212_20241230","06:33:00","06:33:00","10092_2","11",,"0","0",
"1_1212_20241230","06:39:00","06:39:00","10091_2","12",,"0","0",
"1_1212_20241230","06:43:00","06:43:00","10090_2","13",,"0","0",
"1_1212_20241230","06:46:00","06:46:00","10089_2","14",,"0","0",
"1_1212_20241230","06:54:00","06:54:00","10088_2","15",,"0","0",
"1_1212_20241230","06:55:00","06:55:00","10087_2","16",,"0","0",
"1_1212_20241230","06:56:00","06:56:00","10104_2","17",,"0","0",
"1_1212_20241230","07:01:00","07:01:00","10081_2","18",,"0","0",
"1_1212_20241230","07:01:00","07:01:00","10072_2","19",,"0","0",
"1_1212_20241230","07:02:00","07:02:00","10071_2","20",,"0","0",
"1_1212_20241230","07:02:00","07:02:00","10070_2","21",,"0","0",
"1_1212_20241230","07:03:00","07:03:00","10069_2","22",,"0","0",
"1_1212_20241230","07:03:00","07:03:00","10068_2","23",,"0","0",
"1_1212_20241230","07:04:00","07:04:00","10067_2","24",,"0","0",
"1_1212_20241230","07:04:00","07:04:00","10066_2","25",,"0","0",
"1_1212_20241230","07:05:00","07:05:00","10065_2","26",,"0","0",
"1_1212_20241230","07:06:00","07:06:00","10064_2","27",,"0","0",
"1_1212_20241230","07:07:00","07:07:00","10063_2","28",,"0","0",
"1_1212_20241230","07:08:00","07:08:00","10062_2","29",,"0","0",
"1_1212_20241230","07:09:00","07:09:00","10061_2","30",,"0","0",
"1_1212_20241230","07:10:00","07:10:00","10060_2","31",,"0","0",
"1_1212_20241230","07:11:00","07:11:00","10059_2","32",,"0","0",
"1_1212_20241230","07:13:00","07:13:00","10029_2","33",,"0","0",
"1_1212_20241230","07:15:00","07:15:00","10028_2","34",,"0","0",
"1_1212_20241230","07:16:00","07:16:00","10027_2","35",,"0","0",
"1_1212_20241230","07:17:00","07:17:00","10026_2","36",,"0","0",
"1_1212_20241230","07:18:00","07:18:00","10025_2","37",,"0","0",
"1_1212_20241230","07:22:00","07:22:00","10024_2","38",,"0","0",
"1_1212_20241230","07:23:00","07:23:00","10023_2","39",,"0","0",
"1_1212_20241230","07:24:00","07:24:00","10022_2","40",,"0","0",
"1_1212_20241230","07:24:00","07:24:00","10021_2","41",,"0","0",
"1_1212_20241230","07:25:00","07:25:00","10020_2","42",,"0","0",
"1_1212_20241230","07:27:00","07:27:00","10019_2","43",,"0","0",
"1_1212_20241230","07:29:00","07:29:00","226_2","44",,"0","0",
"1_1212_20241230","07:33:00","07:33:00","222_1","45",,"0","0",
"1_1212_20241230","07:37:00","07:37:00","34_1","46",,"0","0",
"1_1212_20241230","07:39:00","07:39:00","18_1","47",,"0","0",
"1_1212_20241230","07:40:00","07:40:00","19_5","48",,"0","0",
"1_1212_20241230","07:43:00","07:43:00","22_1","49",,"0","0",
"1_1212_20241230","07:45:00","07:45:00","27_8","50",,"1","0",
"1_158_20241230","06:21:00","06:21:00","10086_2","1",,"0","1",
"1_158_20241230","06:21:00","06:21:00","10085_2","2",,"0","0",
"1_158_20241230","06:26:00","06:26:00","10081_2","3",,"0","0",
"1_158_20241230","06:26:00","06:26:00","10072_2","4",,"0","0",
"1_158_20241230","06:27:00","06:27:00","10071_2","5",,"0","0",
"1_158_20241230","06:27:00","06:27:00","10070_2","6",,"0","0",
"1_158_20241230","06:28:00","06:28:00","10069_2","7",,"0","0",
"1_158_20241230","06:28:00","06:28:00","10068_2","8",,"0","0",
"1_158_20241230","06:29:00","06:29:00","10067_2","9",,"0","0",
"1_158_20241230","06:29:00","06:29:00","10066_2","10",,"0","0",
"1_158_20241230","06:30:00","06:30:00","10065_2","11",,"0","0",
"1_158_20241230","06:31:00","06:31:00","10064_2","12",,"0","0",
"1_158_20241230","06:32:00","06:32:00","10063_2","13",,"0","0",
"1_158_20241230","06:32:00","06:32:00","10062_2","14",,"0","0",
"1_158_20241230","06:33:00","06:33:00","10061_2","15",,"0","0",
"1_158_20241230","06:34:00","06:34:00","10060_2","16",,"0","0",
"1_158_20241230","06:34:00","06:34:00","10059_2","17",,"0","0",
"1_158_20241230","06:36:00","06:36:00","10029_2","18",,"0","0",
"1_158_20241230","06:37:00","06:37:00","10028_2","19",,"0","0",
"1_158_20241230","06:38:00","06:38:00","10027_2","20",,"0","0",
"1_158_20241230","06:39:00","06:39:00","10026_2","21",,"0","0",
"1_158_20241230","06:40:00","06:40:00","10025_2","22",,"0","0",
"1_158_20241230","06:41:00","06:41:00","10024_2","23",,"0","0",
"1_158_20241230","06:42:00","06:42:00","10023_2","24",,"0","0",
"1_158_20241230","06:43:00","06:43:00","10022_2","25",,"0","0",
"1_158_20241230","06:43:00","06:43:00","10021_2","26",,"0","0",
"1_158_20241230","06:44:00","06:44:00","10020_2","27",,"0","0",
"1_158_20241230","06:45:00","06:45:00","10019_2","28",,"0","0",
"1_158_20241230","06:47:00","06:47:00","226_2","29",,"0","0",
"1_158_20241230","06:50:00","06:50:00","222_1","30",,"0","0",
"1_158_20241230","06:53:00","06:53:00","34_1","31",,"0","0",
"1_158_20241230","06:55:00","06:55:00","18_1","32",,"0","0",
"1_158_20241230","06:56:00","06:56:00","19_5","33",,"0","0",
"1_158_20241230","06:59:00","06:59:00","22_1","34",,"0","0",
"1_158_20241230","07:01:00","07:01:00","27_8","35",,"1","0",
"1_165_20241230","06:02:00","06:02:00","10086_2","1",,"0","1",
"1_165_20241230","06:02:00","06:02:00","10085_2","2",,"0","0",
"1_165_20241230","06:07:00","06:07:00","10081_2","3",,"0","0",
"1_165_20241230","06:07:00","06:07:00","10072_2","4",,"0","0",
"1_165_20241230","06:08:00","06:08:00","10071_2","5",,"0","0",
"1_165_20241230","06:08:00","06:08:00","10070_2","6",,"0","0",
"1_165_20241230","06:09:00","06:09:00","10069_2","7",,"0","0",
"1_165_20241230","06:09:00","06:09:00","10068_2","8",,"0","0",
"1_165_20241230","06:10:00","06:10:00","10067_2","9",,"0","0",
"1_165_20241230","06:10:00","06:10:00","10066_2","10",,"0","0",
"1_165_20241230","06:11:00","06:11:00","10065_2","11",,"0","0",
"1_165_20241230","06:12:00","06:12:00","10064_2","12",,"0","0",
"1_165_20241230","06:13:00","06:13:00","10063_2","13",,"0","0",
"1_165_20241230","06:14:00","06:14:00","10062_2","14",,"0","0",
"1_165_20241230","06:15:00","06:15:00","10061_2","15",,"0","0",
"1_165_20241230","06:17:00","06:17:00","10030_2","16",,"0","0",
"1_165_20241230","06:18:00","06:18:00","10029_2","17",,"0","0",
"1_165_20241230","06:19:00","06:19:00","10028_2","18",,"0","0",
"1_165_20241230","06:20:00","06:20:00","10027_2","19",,"0","0",
"1_165_20241230","06:21:00","06:21:00","10026_2","20",,"0","0",
"1_165_20241230","06:22:00","06:22:00","10025_2","21",,"0","0",
"1_165_20241230","06:23:00","06:23:00","10024_2","22",,"0","0",
"1_165_20241230","06:24:00","06:24:00","10023_2","23",,"0","0",
"1_165_20241230","06:25:00","06:25:00","10022_2","24",,"0","0",
"1_165_20241230","06:25:00","06:25:00","10021_2","25",,"0","0",
"1_165_20241230","06:26:00","06:26:00","10020_2","26",,"0","0",
"1_165_20241230","06:27:00","06:27:00","10019_2","27",,"0","0",
"1_165_20241230","06:28:00","06:28:00","226_2","28",,"0","0",
"1_165_20241230","06:31:00","06:31:00","222_1","29",,"0","0",
"1_165_20241230","06:33:00","06:33:00","34_1","30",,"0","0",
"1_165_20241230","06:35:00","06:35:00","18_1","31",,"0","0",
"1_165_20241230","06:36:00","06:36:00","19_5","32",,"0","0",
"1_165_20241230","06:39:00","06:39:00","22_1","33",,"0","0",
"1_165_20241230","06:41:00","06:41:00","27_8","34",,"1","0",
"1_1210_20241230","22:00:00","22:00:00","18_11","1",,"0","1",
"1_1210_20241230","22:01:00","22:01:00","20_1","2",,"0","0",
"1_1210_20241230","22:02:00","22:02:00","220_1","3",,"0","0",
"1_1210_20241230","22:03:00","22:03:00","222_2","4",,"0","0",
"1_1210_20241230","22:05:00","22:05:00","226_3","5",,"0","0",
"1_1210_20241230","22:06:00","22:06:00","698_2","6",,"0","0",
"1_1210_20241230","22:07:00","22:07:00","699_2","7",,"0","0",
"1_1210_20241230","22:08:00","22:08:00","700_2","8",,"0","0",
"1_1210_20241230","22:09:00","22:09:00","701_1","9",,"0","0",
"1_1210_20241230","22:10:00","22:10:00","702_2","10",,"0","0",
"1_1210_20241230","22:11:00","22:11:00","703_2","11",,"0","0",
"1_1210_20241230","22:12:00","22:12:00","704_2","12",,"0","0",
"1_1210_20241230","22:13:00","22:13:00","705_2","13",,"0","0",
"1_1210_20241230","22:15:00","22:15:00","706_2","14",,"0","0",
"1_1210_20241230","22:16:00","22:16:00","707_1","15",,"0","0",
"1_1210_20241230","22:17:00","22:17:00","708_2","16",,"0","0",
"1_1210_20241230","22:18:00","22:18:00","709_2","17",,"0","0",
"1_1210_20241230","22:19:00","22:19:00","710_2","18",,"0","0",
"1_1210_20241230","22:20:00","22:20:00","711_2","19",,"0","0",
"1_1210_20241230","22:20:00","22:20:00","712_2","20",,"0","0",
"1_1210_20241230","22:21:00","22:21:00","713_2","21",,"0","0",
"1_1210_20241230","22:22:00","22:22:00","714_2","22",,"0","0",
"1_1210_20241230","22:23:00","22:23:00","715_2","23",,"0","0",
"1_1210_20241230","22:24:00","22:24:00","716_2","24",,"0","0",
"1_1210_20241230","22:25:00","22:25:00","717_1","25",,"0","0",
"1_1210_20241230","22:26:00","22:26:00","718_1","26",,"0","0",
"1_1210_20241230","22:26:00","22:26:00","719_1","27",,"0","0",
"1_1210_20241230","22:27:00","22:27:00","720_1","28",,"0","0",
"1_1210_20241230","22:28:00","22:28:00","721_1","29",,"1","0",
"1_1272_20241230","21:22:00","21:22:00","741_1","1",,"0","1",
"1_1272_20241230","21:22:00","21:22:00","740_1","2",,"0","0",
"1_1272_20241230","21:23:00","21:23:00","739_1","3",,"0","0",
"1_1272_20241230","21:24:00","21:24:00","738_1","4",,"0","0",
"1_1272_20241230","21:25:00","21:25:00","725_1","5",,"0","0",
"1_1272_20241230","21:26:00","21:26:00","724_1","6",,"0","0",
"1_1272_20241230","21:27:00","21:27:00","722_1","7",,"0","0",
"1_1272_20241230","21:30:00","21:30:00","709_1","8","岡山駅","0","0",
"1_1272_20241230","21:30:00","21:30:00","708_1","9",,"0","0",
"1_1272_20241230","21:31:00","21:31:00","707_2","10",,"0","0",
"1_1272_20241230","21:32:00","21:32:00","706_1","11",,"0","0",
"1_1272_20241230","21:33:00","21:33:00","705_1","12",,"0","0",
"1_1272_20241230","21:34:00","21:34:00","704_1","13",,"0","0",
"1_1272_20241230","21:35:00","21:35:00","703_1","14",,"0","0",
"1_1272_20241230","21:36:00","21:36:00","702_1","15",,"0","0",
"1_1272_20241230","21:37:00","21:37:00","701_2","16",,"0","0",
"1_1272_20241230","21:38:00","21:38:00","700_1","17",,"0","0",
"1_1272_20241230","21:39:00","21:39:00","699_1","18",,"0","0",
"1_1272_20241230","21:40:00","21:40:00","698_1","19",,"0","0",
"1_1272_20241230","21:41:00","21:41:00","226_4","20",,"0","0",
"1_1272_20241230","21:42:00","21:42:00","222_1","21",,"0","0",
"1_1272_20241230","21:44:00","21:44:00","34_1","22",,"0","0",
"1_1272_20241230","21:46:00","21:46:00","18_1","23",,"1","0",
"1_1149_20241230","16:27:00","16:27:00","18_11","1",,"0","1",
"1_1149_20241230","16:28:00","16:28:00","20_1","2",,"0","0",
"1_1149_20241230","16:29:00","16:29:00","220_1","3",,"0","0",
"1_1149_20241230","16:30:00","16:30:00","222_2","4",,"0","0",
"1_1149_20241230","16:33:00","16:33:00","226_3","5",,"0","0",
"1_1149_20241230","16:34:00","16:34:00","698_2","6",,"0","0",
"1_1149_20241230","16:35:00","16:35:00","699_2","7",,"0","0",
"1_1149_20241230","16:36:00","16:36:00","700_2","8",,"0","0",
"1_1149_20241230","16:37:00","16:37:00","701_1","9",,"0","0",
"1_1149_20241230","16:38:00","16:38:00","702_2","10",,"0","0",
"1_1149_20241230","16:39:00","16:39:00","703_2","11",,"0","0",
"1_1149_20241230","16:40:00","16:40:00","704_2","12",,"0","0",
"1_1149_20241230","16:41:00","16:41:00","705_2","13",,"0","0",
"1_1149_20241230","16:43:00","16:43:00","706_2","14",,"0","0",
"1_1149_20241230","16:44:00","16:44:00","707_1","15",,"0","0",
"1_1149_20241230","16:45:00","16:45:00","708_2","16",,"0","0",
"1_1149_20241230","16:47:00","16:47:00","709_2","17",,"0","0",
"1_1149_20241230","16:48:00","16:48:00","722_2","18",,"0","0",
"1_1149_20241230","16:49:00","16:49:00","724_2","19",,"0","0",
"1_1149_20241230","16:49:00","16:49:00","725_2","20",,"0","0",
"1_1149_20241230","16:51:00","16:51:00","738_2","21",,"0","0",
"1_1149_20241230","16:52:00","16:52:00","739_2","22",,"0","0",
"1_1149_20241230","16:53:00","16:53:00","740_1","23",,"0","0",
"1_1149_20241230","16:56:00","16:56:00","741_1","24",,"1","0",
"1_1238_20241230","15:32:00","15:32:00","741_1","1",,"0","1",
"1_1238_20241230","15:32:00","15:32:00","740_1","2",,"0","0",
"1_1238_20241230","15:33:00","15:33:00","739_1","3",,"0","0",
"1_1238_20241230","15:34:00","15:34:00","738_1","4",,"0","0",
"1_1238_20241230","15:35:00","15:35:00","725_1","5",,"0","0",
"1_1238_20241230","15:36:00","15:36:00","724_1","6",,"0","0",
"1_1238_20241230","15:37:00","15:37:00","722_1","7",,"0","0",
"1_1238_20241230","15:42:00","15:42:00","709_1","8","岡山駅","0","0",
"1_1238_20241230","15:42:00","15:42:00","708_1","9",,"0","0",
"1_1238_20241230","15:43:00","15:43:00","707_2","10",,"0","0",
"1_1238_20241230","15:45:00","15:45:00","706_1","11",,"0","0",
"1_1238_20241230","15:46:00","15:46:00","705_1","12",,"0","0",
"1_1238_20241230","15:47:00","15:47:00","704_1","13",,"0","0",
"1_1238_20241230","15:48:00","15:48:00","703_1","14",,"0","0",
"1_1238_20241230","15:49:00","15:49:00","702_1","15",,"0","0",
"1_1238_20241230","15:50:00","15:50:00","701_2","16",,"0","0",
"1_1238_20241230","15:51:00","15:51:00","700_1","17",,"0","0",
"1_1238_20241230","15:52:00","15:52:00","699_1","18",,"0","0",
"1_1238_20241230","15:53:00","15:53:00","698_1","19",,"0","0",
"1_1238_20241230","15:54:00","15:54:00","226_4","20",,"0","0",
"1_1238_20241230","15:55:00","15:55:00","222_1","21",,"0","0",
"1_1238_20241230","15:57:00","15:57:00","34_1","22",,"0","0",
"1_1238_20241230","16:02:00","16:02:00","18_1","23",,"1","0",
"1_11_20241230","15:14:00","15:14:00","18_11","1",,"0","1",
"1_11_20241230","15:15:00","15:15:00","20_1","2",,"0","0",
"1_11_20241230","15:16:00","15:16:00","220_1","3",,"0","0",
"1_11_20241230","15:17:00","15:17:00","222_2","4",,"0","0",
"1_11_20241230","15:19:00","15:19:00","226_3","5",,"0","0",
"1_11_20241230","15:20:00","15:20:00","698_2","6",,"0","0",
"1_11_20241230","15:21:00","15:21:00","699_2","7",,"0","0",
"1_11_20241230","15:22:00","15:22:00","700_2","8",,"0","0",
"1_11_20241230","15:23:00","15:23:00","701_1","9",,"0","0",
"1_11_20241230","15:24:00","15:24:00","702_2","10",,"0","0",
"1_11_20241230","15:25:00","15:25:00","703_2","11",,"0","0",
"1_11_20241230","15:26:00","15:26:00","704_2","12",,"0","0",
"1_11_20241230","15:27:00","15:27:00","705_2","13",,"0","0",
"1_11_20241230","15:29:00","15:29:00","706_2","14",,"0","0",
"1_11_20241230","15:30:00","15:30:00","707_1","15",,"0","0",
"1_11_20241230","15:31:00","15:31:00","708_2","16",,"0","0",
"1_11_20241230","15:33:00","15:33:00","709_2","17",,"0","0",
"1_11_20241230","15:34:00","15:34:00","722_2","18",,"0","0",
"1_11_20241230","15:35:00","15:35:00","724_2","19",,"0","0",
"1_11_20241230","15:35:00","15:35:00","725_2","20",,"0","0",
"1_11_20241230","15:37:00","15:37:00","738_2","21",,"0","0",
"1_11_20241230","15:38:00","15:38:00","739_2","22",,"0","0",
"1_11_20241230","15:39:00","15:39:00","740_1","23",,"0","0",
"1_11_20241230","15:42:00","15:42:00","741_1","24",,"1","0",
"1_1235_20241230","14:21:00","14:21:00","741_1","1",,"0","1",
"1_1235_20241230","14:21:00","14:21:00","740_1","2",,"0","0",
"1_1235_20241230","14:22:00","14:22:00","739_1","3",,"0","0",
"1_1235_20241230","14:23:00","14:23:00","738_1","4",,"0","0",
"1_1235_20241230","14:24:00","14:24:00","725_1","5",,"0","0",
"1_1235_20241230","14:25:00","14:25:00","724_1","6",,"0","0",
"1_1235_20241230","14:26:00","14:26:00","722_1","7",,"0","0",
"1_1235_20241230","14:31:00","14:31:00","709_1","8","岡山駅","0","0",
"1_1235_20241230","14:31:00","14:31:00","708_1","9",,"0","0",
"1_1235_20241230","14:32:00","14:32:00","707_2","10",,"0","0",
"1_1235_20241230","14:34:00","14:34:00","706_1","11",,"0","0",
"1_1235_20241230","14:35:00","14:35:00","705_1","12",,"0","0",
"1_1235_20241230","14:36:00","14:36:00","704_1","13",,"0","0",
"1_1235_20241230","14:37:00","14:37:00","703_1","14",,"0","0",
"1_1235_20241230","14:38:00","14:38:00","702_1","15",,"0","0",
"1_1235_20241230","14:39:00","14:39:00","701_2","16",,"0","0",
"1_1235_20241230","14:40:00","14:40:00","700_1","17",,"0","0",
"1_1235_20241230","14:41:00","14:41:00","699_1","18",,"0","0",
"1_1235_20241230","14:42:00","14:42:00","698_1","19",,"0","0",
"1_1235_20241230","14:43:00","14:43:00","226_4","20",,"0","0",
"1_1235_20241230","14:44:00","14:44:00","222_1","21",,"0","0",
"1_1235_20241230","14:46:00","14:46:00","34_1","22",,"0","0",
"1_1235_20241230","14:50:00","14:50:00","18_1","23",,"1","0",
"1_1146_20241230","14:02:00","14:02:00","18_11","1",,"0","1",
"1_1146_20241230","14:03:00","14:03:00","20_1","2",,"0","0",
"1_1146_20241230","14:04:00","14:04:00","220_1","3",,"0","0",
"1_1146_20241230","14:05:00","14:05:00","222_2","4",,"0","0",
"1_1146_20241230","14:07:00","14:07:00","226_3","5",,"0","0",
"1_1146_20241230","14:08:00","14:08:00","698_2","6",,"0","0",
"1_1146_20241230","14:09:00","14:09:00","699_2","7",,"0","0",
"1_1146_20241230","14:10:00","14:10:00","700_2","8",,"0","0",
"1_1146_20241230","14:11:00","14:11:00","701_1","9",,"0","0",
"1_1146_20241230","14:12:00","14:12:00","702_2","10",,"0","0",
"1_1146_20241230","14:13:00","14:13:00","703_2","11",,"0","0",
"1_1146_20241230","14:14:00","14:14:00","704_2","12",,"0","0",
"1_1146_20241230","14:15:00","14:15:00","705_2","13",,"0","0",
"1_1146_20241230","14:17:00","14:17:00","706_2","14",,"0","0",
"1_1146_20241230","14:18:00","14:18:00","707_1","15",,"0","0",
"1_1146_20241230","14:19:00","14:19:00","708_2","16",,"0","0",
"1_1146_20241230","14:20:00","14:20:00","709_2","17",,"0","0",
"1_1146_20241230","14:21:00","14:21:00","722_2","18",,"0","0",
"1_1146_20241230","14:22:00","14:22:00","724_2","19",,"0","0",
"1_1146_20241230","14:22:00","14:22:00","725_2","20",,"0","0",
"1_1146_20241230","14:24:00","14:24:00","738_2","21",,"0","0",
"1_1146_20241230","14:25:00","14:25:00","739_2","22",,"0","0",
"1_1146_20241230","14:26:00","14:26:00","740_1","23",,"0","0",
"1_1146_20241230","14:29:00","14:29:00","741_1","24",,"1","0",
"1_1144_20241230","13:14:00","13:14:00","18_11","1",,"0","1",
"1_1144_20241230","13:15:00","13:15:00","20_1","2",,"0","0",
"1_1144_20241230","13:16:00","13:16:00","220_1","3",,"0","0",
"1_1144_20241230","13:17:00","13:17:00","222_2","4",,"0","0",
"1_1144_20241230","13:19:00","13:19:00","226_3","5",,"0","0",
"1_1144_20241230","13:20:00","13:20:00","698_2","6",,"0","0",
"1_1144_20241230","13:21:00","13:21:00","699_2","7",,"0","0",
"1_1144_20241230","13:22:00","13:22:00","700_2","8",,"0","0",
"1_1144_20241230","13:23:00","13:23:00","701_1","9",,"0","0",
"1_1144_20241230","13:24:00","13:24:00","702_2","10",,"0","0",
"1_1144_20241230","13:25:00","13:25:00","703_2","11",,"0","0",
"1_1144_20241230","13:26:00","13:26:00","704_2","12",,"0","0",
"1_1144_20241230","13:27:00","13:27:00","705_2","13",,"0","0",
"1_1144_20241230","13:29:00","13:29:00","706_2","14",,"0","0",
"1_1144_20241230","13:30:00","13:30:00","707_1","15",,"0","0",
"1_1144_20241230","13:31:00","13:31:00","708_2","16",,"0","0",
"1_1144_20241230","13:32:00","13:32:00","709_2","17",,"0","0",
"1_1144_20241230","13:33:00","13:33:00","722_2","18",,"0","0",
"1_1144_20241230","13:34:00","13:34:00","724_2","19",,"0","0",
"1_1144_20241230","13:34:00","13:34:00","725_2","20",,"0","0",
"1_1144_20241230","13:36:00","13:36:00","738_2","21",,"0","0",
"1_1144_20241230","13:37:00","13:37:00","739_2","22",,"0","0",
"1_1144_20241230","13:38:00","13:38:00","740_1","23",,"0","0",
"1_1144_20241230","13:41:00","13:41:00","741_1","24",,"1","0",
"1_1233_20241230","13:09:00","13:09:00","741_1","1",,"0","1",
"1_1233_20241230","13:09:00","13:09:00","740_1","2",,"0","0",
"1_1233_20241230","13:10:00","13:10:00","739_1","3",,"0","0",
"1_1233_20241230","13:11:00","13:11:00","738_1","4",,"0","0",
"1_1233_20241230","13:12:00","13:12:00","725_1","5",,"0","0",
"1_1233_20241230","13:13:00","13:13:00","724_1","6",,"0","0",
"1_1233_20241230","13:14:00","13:14:00","722_1","7",,"0","0",
"1_1233_20241230","13:19:00","13:19:00","709_1","8","岡山駅","0","0",
"1_1233_20241230","13:19:00","13:19:00","708_1","9",,"0","0",
"1_1233_20241230","13:20:00","13:20:00","707_2","10",,"0","0",
"1_1233_20241230","13:22:00","13:22:00","706_1","11",,"0","0",
"1_1233_20241230","13:23:00","13:23:00","705_1","12",,"0","0",
"1_1233_20241230","13:24:00","13:24:00","704_1","13",,"0","0",
"1_1233_20241230","13:25:00","13:25:00","703_1","14",,"0","0",
"1_1233_20241230","13:26:00","13:26:00","702_1","15",,"0","0",
"1_1233_20241230","13:27:00","13:27:00","701_2","16",,"0","0",
"1_1233_20241230","13:28:00","13:28:00","700_1","17",,"0","0",
"1_1233_20241230","13:29:00","13:29:00","699_1","18",,"0","0",
"1_1233_20241230","13:30:00","13:30:00","698_1","19",,"0","0",
"1_1233_20241230","13:31:00","13:31:00","226_4","20",,"0","0",
"1_1233_20241230","13:32:00","13:32:00","222_1","21",,"0","0",
"1_1233_20241230","13:34:00","13:34:00","34_1","22",,"0","0",
"1_1233_20241230","13:38:00","13:38:00","18_1","23",,"1","0",
"1_1229_20241230","12:21:00","12:21:00","741_1","1",,"0","1",
"1_1229_20241230","12:21:00","12:21:00","740_1","2",,"0","0",
"1_1229_20241230","12:22:00","12:22:00","739_1","3",,"0","0",
"1_1229_20241230","12:23:00","12:23:00","738_1","4",,"0","0",
"1_1229_20241230","12:24:00","12:24:00","725_1","5",,"0","0",
"1_1229_20241230","12:25:00","12:25:00","724_1","6",,"0","0",
"1_1229_20241230","12:26:00","12:26:00","722_1","7",,"0","0",
"1_1229_20241230","12:31:00","12:31:00","709_1","8","岡山駅","0","0",
"1_1229_20241230","12:31:00","12:31:00","708_1","9",,"0","0",
"1_1229_20241230","12:32:00","12:32:00","707_2","10",,"0","0",
"1_1229_20241230","12:34:00","12:34:00","706_1","11",,"0","0",
"1_1229_20241230","12:35:00","12:35:00","705_1","12",,"0","0",
"1_1229_20241230","12:36:00","12:36:00","704_1","13",,"0","0",
"1_1229_20241230","12:37:00","12:37:00","703_1","14",,"0","0",
"1_1229_20241230","12:38:00","12:38:00","702_1","15",,"0","0",
"1_1229_20241230","12:39:00","12:39:00","701_2","16",,"0","0",
"1_1229_20241230","12:40:00","12:40:00","700_1","17",,"0","0",
"1_1229_20241230","12:41:00","12:41:00","699_1","18",,"0","0",
"1_1229_20241230","12:42:00","12:42:00","698_1","19",,"0","0",
"1_1229_20241230","12:43:00","12:43:00","226_4","20",,"0","0",
"1_1229_20241230","12:44:00","12:44:00","222_1","21",,"0","0",
"1_1229_20241230","12:46:00","12:46:00","34_1","22",,"0","0",
